,order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,first_name,last_name,phone,email,street,city,state,zip_code,item_id,product_id,quantity,list_price,discount
2482,871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,Kandace,Giles,,kandace.giles@msn.com,30 NE. Walt Whitman Drive ,Wantagh,NY,11793,3,30,2,999.99,0.2
2483,871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,Kandace,Giles,,kandace.giles@msn.com,30 NE. Walt Whitman Drive ,Wantagh,NY,11793,4,107,2,416.99,0.05
2484,872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,Virgen,Clemons,,virgen.clemons@gmail.com,354 Cactus Drive ,South El Monte,CA,91733,1,62,2,3499.99,0.07
2485,872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,Virgen,Clemons,,virgen.clemons@gmail.com,354 Cactus Drive ,South El Monte,CA,91733,2,53,1,749.99,0.1
2486,873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,Marcy,Rodriguez,,marcy.rodriguez@gmail.com,97 Trusel Drive ,Lockport,NY,14094,1,32,2,469.99,0.1
2487,874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,Trena,Hudson,,trena.hudson@hotmail.com,135 Grand Ave. ,Monroe,NY,10950,1,56,1,5499.99,0.05
2488,874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,Trena,Hudson,,trena.hudson@hotmail.com,135 Grand Ave. ,Monroe,NY,10950,2,27,2,999.99,0.05
2489,874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,Trena,Hudson,,trena.hudson@hotmail.com,135 Grand Ave. ,Monroe,NY,10950,3,73,1,749.99,0.1
2490,874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,Trena,Hudson,,trena.hudson@hotmail.com,135 Grand Ave. ,Monroe,NY,10950,4,77,2,799.99,0.07
2491,875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,Nelle,Beck,,nelle.beck@aol.com,8998 Wakehurst Drive ,Upland,CA,91784,1,5,2,1320.99,0.1
2492,875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,Nelle,Beck,,nelle.beck@aol.com,8998 Wakehurst Drive ,Upland,CA,91784,2,15,2,529.99,0.05
2493,875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,Nelle,Beck,,nelle.beck@aol.com,8998 Wakehurst Drive ,Upland,CA,91784,3,14,1,269.99,0.07
2494,875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,Nelle,Beck,,nelle.beck@aol.com,8998 Wakehurst Drive ,Upland,CA,91784,4,111,1,470.99,0.2
2495,876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,Dane,Mcdaniel,,dane.mcdaniel@hotmail.com,891 Court Ave. ,Canandaigua,NY,14424,1,17,2,429.0,0.2
2496,876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,Dane,Mcdaniel,,dane.mcdaniel@hotmail.com,891 Court Ave. ,Canandaigua,NY,14424,2,66,2,250.99,0.2
2497,876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,Dane,Mcdaniel,,dane.mcdaniel@hotmail.com,891 Court Ave. ,Canandaigua,NY,14424,3,96,1,349.99,0.07
2498,876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,Dane,Mcdaniel,,dane.mcdaniel@hotmail.com,891 Court Ave. ,Canandaigua,NY,14424,4,107,2,416.99,0.05
2499,877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,Debbra,Jacobson,,debbra.jacobson@yahoo.com,8316 West Bedford Ave. ,Ballston Spa,NY,12020,1,73,1,749.99,0.07
2500,877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,Debbra,Jacobson,,debbra.jacobson@yahoo.com,8316 West Bedford Ave. ,Ballston Spa,NY,12020,2,103,1,551.99,0.1
2501,878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,Moses,Pope,,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260,1,103,1,551.99,0.2
2502,878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,Moses,Pope,,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260,2,13,1,269.99,0.1
2503,878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,Moses,Pope,,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260,3,6,2,469.99,0.2
2504,878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,Moses,Pope,,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260,4,18,2,449.0,0.05
2505,879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,Ross,Pugh,,ross.pugh@msn.com,8598 Saxon St. ,North Tonawanda,NY,14120,1,100,2,489.99,0.2
2506,879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,Ross,Pugh,,ross.pugh@msn.com,8598 Saxon St. ,North Tonawanda,NY,14120,2,2,2,749.99,0.07
2507,879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,Ross,Pugh,,ross.pugh@msn.com,8598 Saxon St. ,North Tonawanda,NY,14120,3,83,2,149.99,0.2
2508,879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,Ross,Pugh,,ross.pugh@msn.com,8598 Saxon St. ,North Tonawanda,NY,14120,4,82,1,659.99,0.07
2509,880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,Mercy,Brown,,mercy.brown@msn.com,8207 Central Street ,Hollis,NY,11423,1,28,2,2499.99,0.2
2510,880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,Mercy,Brown,,mercy.brown@msn.com,8207 Central Street ,Hollis,NY,11423,2,95,1,299.99,0.1
2511,880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,Mercy,Brown,,mercy.brown@msn.com,8207 Central Street ,Hollis,NY,11423,3,5,1,1320.99,0.07
2512,880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,Mercy,Brown,,mercy.brown@msn.com,8207 Central Street ,Hollis,NY,11423,4,26,1,599.99,0.1
2513,880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,Mercy,Brown,,mercy.brown@msn.com,8207 Central Street ,Hollis,NY,11423,5,66,1,250.99,0.2
2514,881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,Coleman,Boyd,(915) 607-6336,coleman.boyd@yahoo.com,9740 Bay Meadows Drive ,El Paso,TX,79930,1,98,1,489.99,0.07
2515,881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,Coleman,Boyd,(915) 607-6336,coleman.boyd@yahoo.com,9740 Bay Meadows Drive ,El Paso,TX,79930,2,50,1,5999.99,0.2
2516,881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,Coleman,Boyd,(915) 607-6336,coleman.boyd@yahoo.com,9740 Bay Meadows Drive ,El Paso,TX,79930,3,64,2,489.99,0.05
2517,881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,Coleman,Boyd,(915) 607-6336,coleman.boyd@yahoo.com,9740 Bay Meadows Drive ,El Paso,TX,79930,4,67,1,250.99,0.1
2518,882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,Edythe,Valencia,,edythe.valencia@yahoo.com,9346 Wall St. ,North Tonawanda,NY,14120,1,63,2,3499.99,0.07
2519,882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,Edythe,Valencia,,edythe.valencia@yahoo.com,9346 Wall St. ,North Tonawanda,NY,14120,2,108,2,449.99,0.2
2520,882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,Edythe,Valencia,,edythe.valencia@yahoo.com,9346 Wall St. ,North Tonawanda,NY,14120,3,57,2,1999.99,0.07
2521,883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,Sheree,Pena,,sheree.pena@yahoo.com,822 Virginia Court ,Staten Island,NY,10301,1,44,1,539.99,0.05
2522,883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,Sheree,Pena,,sheree.pena@yahoo.com,822 Virginia Court ,Staten Island,NY,10301,2,5,2,1320.99,0.05
2523,884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,Erlinda,Humphrey,,erlinda.humphrey@hotmail.com,532 South Victoria St. ,New Windsor,NY,12553,1,49,2,3499.99,0.05
2524,884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,Erlinda,Humphrey,,erlinda.humphrey@hotmail.com,532 South Victoria St. ,New Windsor,NY,12553,2,69,2,416.99,0.07
2525,884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,Erlinda,Humphrey,,erlinda.humphrey@hotmail.com,532 South Victoria St. ,New Windsor,NY,12553,3,46,2,1409.99,0.2
2526,884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,Erlinda,Humphrey,,erlinda.humphrey@hotmail.com,532 South Victoria St. ,New Windsor,NY,12553,4,10,1,1549.0,0.1
2527,884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,Erlinda,Humphrey,,erlinda.humphrey@hotmail.com,532 South Victoria St. ,New Windsor,NY,12553,5,21,2,269.99,0.05
2528,885,66,3,2017-05-13,2017-05-13,,3,8,Lorrie,Becker,,lorrie.becker@yahoo.com,19 North Court ,Garland,TX,75043,1,106,1,449.99,0.07
2529,885,66,3,2017-05-13,2017-05-13,,3,8,Lorrie,Becker,,lorrie.becker@yahoo.com,19 North Court ,Garland,TX,75043,2,43,1,5299.99,0.1
2530,886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,Delma,Bailey,(657) 454-8493,delma.bailey@gmail.com,9883 West King Lane ,Anaheim,CA,92806,1,47,1,5299.99,0.05
2531,886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,Delma,Bailey,(657) 454-8493,delma.bailey@gmail.com,9883 West King Lane ,Anaheim,CA,92806,2,30,1,999.99,0.05
2532,887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,Chantell,Bridges,(716) 941-6072,chantell.bridges@yahoo.com,8478 N. Wrangler Dr. ,Buffalo,NY,14215,1,50,2,5999.99,0.05
2533,887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,Chantell,Bridges,(716) 941-6072,chantell.bridges@yahoo.com,8478 N. Wrangler Dr. ,Buffalo,NY,14215,2,70,1,659.99,0.1
2534,888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,Garry,Juarez,,garry.juarez@hotmail.com,670 Nut Swamp Drive ,Forest Hills,NY,11375,1,33,2,469.99,0.1
2535,888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,Garry,Juarez,,garry.juarez@hotmail.com,670 Nut Swamp Drive ,Forest Hills,NY,11375,2,26,2,599.99,0.2
2536,889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,Edmund,Gaines,,edmund.gaines@gmail.com,8643 Gartner St. ,Copperas Cove,TX,76522,1,12,2,549.99,0.1
2537,890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,Miriam,Baker,,miriam.baker@hotmail.com,90 Studebaker St. ,Uniondale,NY,11553,1,16,2,599.99,0.1
2538,890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,Miriam,Baker,,miriam.baker@hotmail.com,90 Studebaker St. ,Uniondale,NY,11553,2,105,2,533.99,0.1
2539,890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,Miriam,Baker,,miriam.baker@hotmail.com,90 Studebaker St. ,Uniondale,NY,11553,3,52,1,875.99,0.05
2540,890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,Miriam,Baker,,miriam.baker@hotmail.com,90 Studebaker St. ,Uniondale,NY,11553,4,67,1,250.99,0.1
2541,890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,Miriam,Baker,,miriam.baker@hotmail.com,90 Studebaker St. ,Uniondale,NY,11553,5,65,2,346.99,0.1
2542,891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,Aimee,Merritt,,aimee.merritt@yahoo.com,537 East Meadowbrook St. ,Flushing,NY,11354,1,107,2,416.99,0.1
2543,891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,Aimee,Merritt,,aimee.merritt@yahoo.com,537 East Meadowbrook St. ,Flushing,NY,11354,2,32,1,469.99,0.05
2544,891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,Aimee,Merritt,,aimee.merritt@yahoo.com,537 East Meadowbrook St. ,Flushing,NY,11354,3,35,2,832.99,0.1
2545,891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,Aimee,Merritt,,aimee.merritt@yahoo.com,537 East Meadowbrook St. ,Flushing,NY,11354,4,50,1,5999.99,0.1
2546,892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,Laure,Pena,,laure.pena@yahoo.com,9849 West Elmwood St. ,Wappingers Falls,NY,12590,1,36,1,832.99,0.1
2547,892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,Laure,Pena,,laure.pena@yahoo.com,9849 West Elmwood St. ,Wappingers Falls,NY,12590,2,9,2,2999.99,0.2
2548,892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,Laure,Pena,,laure.pena@yahoo.com,9849 West Elmwood St. ,Wappingers Falls,NY,12590,3,50,2,5999.99,0.07
2549,892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,Laure,Pena,,laure.pena@yahoo.com,9849 West Elmwood St. ,Wappingers Falls,NY,12590,4,88,1,189.99,0.05
2550,893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,Sally,Kinney,,sally.kinney@msn.com,7565 High Dr. ,Floral Park,NY,11001,1,67,2,250.99,0.05
2551,893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,Sally,Kinney,,sally.kinney@msn.com,7565 High Dr. ,Floral Park,NY,11001,2,45,1,869.99,0.07
2552,894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,Obdulia,Barber,,obdulia.barber@gmail.com,878 Lexington Rd. ,Newburgh,NY,12550,1,101,2,339.99,0.2
2553,895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,Inga,Koch,,inga.koch@msn.com,8445 South New Court ,New Windsor,NY,12553,1,106,1,449.99,0.07
2554,896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,Elanor,Patrick,,elanor.patrick@aol.com,51 Howard Ave. ,Victoria,TX,77904,1,91,2,349.99,0.05
2555,896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,Elanor,Patrick,,elanor.patrick@aol.com,51 Howard Ave. ,Victoria,TX,77904,2,10,1,1549.0,0.05
2556,897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,Bridgette,Guerra,,bridgette.guerra@hotmail.com,9982 Manor Drive ,San Lorenzo,CA,94580,1,105,1,533.99,0.05
2557,897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,Bridgette,Guerra,,bridgette.guerra@hotmail.com,9982 Manor Drive ,San Lorenzo,CA,94580,2,96,1,349.99,0.05
2558,898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,Josef,Greer,,josef.greer@gmail.com,92 Summer Court ,Jamaica,NY,11432,1,45,2,869.99,0.2
2559,898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,Josef,Greer,,josef.greer@gmail.com,92 Summer Court ,Jamaica,NY,11432,2,16,1,599.99,0.07
2560,898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,Josef,Greer,,josef.greer@gmail.com,92 Summer Court ,Jamaica,NY,11432,3,57,2,1999.99,0.2
2561,898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,Josef,Greer,,josef.greer@gmail.com,92 Summer Court ,Jamaica,NY,11432,4,69,2,416.99,0.07
2562,899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,Renita,Henry,,renita.henry@msn.com,474 Woodland Ave. ,New Rochelle,NY,10801,1,59,2,2599.99,0.1
2563,899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,Renita,Henry,,renita.henry@msn.com,474 Woodland Ave. ,New Rochelle,NY,10801,2,17,1,429.0,0.1
2564,899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,Renita,Henry,,renita.henry@msn.com,474 Woodland Ave. ,New Rochelle,NY,10801,3,6,1,469.99,0.2
2565,900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,Samual,Warner,(631) 151-4988,samual.warner@gmail.com,8735 Thatcher Dr. ,Brentwood,NY,11717,1,26,2,599.99,0.05
2566,900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,Samual,Warner,(631) 151-4988,samual.warner@gmail.com,8735 Thatcher Dr. ,Brentwood,NY,11717,2,108,1,449.99,0.07
2567,900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,Samual,Warner,(631) 151-4988,samual.warner@gmail.com,8735 Thatcher Dr. ,Brentwood,NY,11717,3,89,1,209.99,0.2
2568,900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,Samual,Warner,(631) 151-4988,samual.warner@gmail.com,8735 Thatcher Dr. ,Brentwood,NY,11717,4,61,2,4999.99,0.05
2569,900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,Samual,Warner,(631) 151-4988,samual.warner@gmail.com,8735 Thatcher Dr. ,Brentwood,NY,11717,5,28,2,2499.99,0.07
2570,901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,Mi,Gray,(229) 813-2130,mi.gray@aol.com,27 Roehampton Dr. ,Albany,NY,12203,1,50,1,5999.99,0.2
2571,901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,Mi,Gray,(229) 813-2130,mi.gray@aol.com,27 Roehampton Dr. ,Albany,NY,12203,2,43,1,5299.99,0.07
2572,902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,Loan,Graham,,loan.graham@yahoo.com,57 Glen Eagles St. ,Jackson Heights,NY,11372,1,38,2,549.99,0.07
2573,902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,Loan,Graham,,loan.graham@yahoo.com,57 Glen Eagles St. ,Jackson Heights,NY,11372,2,92,1,209.99,0.07
2574,902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,Loan,Graham,,loan.graham@yahoo.com,57 Glen Eagles St. ,Jackson Heights,NY,11372,3,12,1,549.99,0.2
2575,902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,Loan,Graham,,loan.graham@yahoo.com,57 Glen Eagles St. ,Jackson Heights,NY,11372,4,76,2,299.99,0.05
2576,903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,Deane,Sears,,deane.sears@hotmail.com,3 Bradford Court ,Pittsford,NY,14534,1,31,2,1632.99,0.07
2577,903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,Deane,Sears,,deane.sears@hotmail.com,3 Bradford Court ,Pittsford,NY,14534,2,48,2,1499.99,0.05
2578,904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,Lorraine,Marks,,lorraine.marks@msn.com,160 North Pearl Street ,San Carlos,CA,94070,1,36,2,832.99,0.1
2579,904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,Lorraine,Marks,,lorraine.marks@msn.com,160 North Pearl Street ,San Carlos,CA,94070,2,51,2,6499.99,0.07
2580,904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,Lorraine,Marks,,lorraine.marks@msn.com,160 North Pearl Street ,San Carlos,CA,94070,3,92,2,209.99,0.2
2581,904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,Lorraine,Marks,,lorraine.marks@msn.com,160 North Pearl Street ,San Carlos,CA,94070,4,13,1,269.99,0.2
2582,905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,Eliana,Reese,,eliana.reese@hotmail.com,7079 NE. Cross Drive ,Woodhaven,NY,11421,1,67,1,250.99,0.1
2583,905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,Eliana,Reese,,eliana.reese@hotmail.com,7079 NE. Cross Drive ,Woodhaven,NY,11421,2,62,2,3499.99,0.05
2584,905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,Eliana,Reese,,eliana.reese@hotmail.com,7079 NE. Cross Drive ,Woodhaven,NY,11421,3,42,2,2299.99,0.2
2585,905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,Eliana,Reese,,eliana.reese@hotmail.com,7079 NE. Cross Drive ,Woodhaven,NY,11421,4,20,1,599.99,0.2
2586,906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,Janine,Manning,,janine.manning@gmail.com,9118B Campfire St. ,Howard Beach,NY,11414,1,23,2,299.99,0.2
2587,906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,Janine,Manning,,janine.manning@gmail.com,9118B Campfire St. ,Howard Beach,NY,11414,2,28,2,2499.99,0.07
2588,906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,Janine,Manning,,janine.manning@gmail.com,9118B Campfire St. ,Howard Beach,NY,11414,3,46,1,1409.99,0.05
2589,906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,Janine,Manning,,janine.manning@gmail.com,9118B Campfire St. ,Howard Beach,NY,11414,4,102,2,489.99,0.1
2590,906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,Janine,Manning,,janine.manning@gmail.com,9118B Campfire St. ,Howard Beach,NY,11414,5,22,2,269.99,0.2
2591,907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,Luz,House,(559) 114-2580,luz.house@gmail.com,491 Railroad Street ,Fresno,CA,93706,1,84,2,109.99,0.07
2592,907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,Luz,House,(559) 114-2580,luz.house@gmail.com,491 Railroad Street ,Fresno,CA,93706,2,65,1,346.99,0.07
2593,908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,Kerrie,Morton,,kerrie.morton@hotmail.com,8772 State St. ,Pittsford,NY,14534,1,41,1,1469.99,0.2
2594,908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,Kerrie,Morton,,kerrie.morton@hotmail.com,8772 State St. ,Pittsford,NY,14534,2,94,1,249.99,0.1
2595,908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,Kerrie,Morton,,kerrie.morton@hotmail.com,8772 State St. ,Pittsford,NY,14534,3,102,2,489.99,0.1
2596,909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,Sharla,Flynn,(805) 478-7724,sharla.flynn@hotmail.com,7 Brown Drive ,Oxnard,CA,93035,1,5,1,1320.99,0.2
2597,910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,Cassondra,Pruitt,,cassondra.pruitt@aol.com,4 Alderwood Circle ,Merrick,NY,11566,1,23,1,299.99,0.1
2598,911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,Graig,Cannon,,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,1,66,2,250.99,0.05
2599,911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,Graig,Cannon,,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,2,106,1,449.99,0.05
2600,911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,Graig,Cannon,,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,3,91,2,349.99,0.05
2601,911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,Graig,Cannon,,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,4,49,1,3499.99,0.2
2602,912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,Rudolf,Gilliam,,rudolf.gilliam@aol.com,17 Marlborough Circle ,Palos Verdes Peninsula,CA,90274,1,22,2,269.99,0.2
2603,912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,Rudolf,Gilliam,,rudolf.gilliam@aol.com,17 Marlborough Circle ,Palos Verdes Peninsula,CA,90274,2,71,2,416.99,0.05
2604,912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,Rudolf,Gilliam,,rudolf.gilliam@aol.com,17 Marlborough Circle ,Palos Verdes Peninsula,CA,90274,3,101,1,339.99,0.05
2605,912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,Rudolf,Gilliam,,rudolf.gilliam@aol.com,17 Marlborough Circle ,Palos Verdes Peninsula,CA,90274,4,2,2,749.99,0.2
2606,913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,Zella,Fernandez,,zella.fernandez@yahoo.com,8 Marshall Dr. ,Rockville Centre,NY,11570,1,90,2,209.99,0.1
2607,913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,Zella,Fernandez,,zella.fernandez@yahoo.com,8 Marshall Dr. ,Rockville Centre,NY,11570,2,24,2,549.99,0.05
2608,914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,Doris,Kaufman,,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,91010,1,38,1,549.99,0.07
2609,914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,Doris,Kaufman,,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,91010,2,20,2,599.99,0.2
2610,914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,Doris,Kaufman,,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,91010,3,106,1,449.99,0.05
2611,914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,Doris,Kaufman,,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,91010,4,46,1,1409.99,0.1
2612,915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,Judith,Finley,,judith.finley@hotmail.com,474 West Bank Road ,Whitestone,NY,11357,1,64,1,489.99,0.05
2613,915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,Judith,Finley,,judith.finley@hotmail.com,474 West Bank Road ,Whitestone,NY,11357,2,48,1,1499.99,0.07
2614,915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,Judith,Finley,,judith.finley@hotmail.com,474 West Bank Road ,Whitestone,NY,11357,3,42,1,2299.99,0.2
2615,915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,Judith,Finley,,judith.finley@hotmail.com,474 West Bank Road ,Whitestone,NY,11357,4,2,1,749.99,0.07
2616,916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,Luciana,Mcgee,,luciana.mcgee@msn.com,8002 Cross St. ,Selden,NY,11784,1,92,1,209.99,0.2
2617,917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,Chloe,Patel,,chloe.patel@yahoo.com,407 Homewood Street ,Santa Monica,CA,90403,1,41,1,1469.99,0.07
2618,918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,Rutha,Howell,,rutha.howell@gmail.com,9247 Jones Street ,Canyon Country,CA,91387,1,91,1,349.99,0.2
2619,918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,Rutha,Howell,,rutha.howell@gmail.com,9247 Jones Street ,Canyon Country,CA,91387,2,31,1,1632.99,0.1
2620,918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,Rutha,Howell,,rutha.howell@gmail.com,9247 Jones Street ,Canyon Country,CA,91387,3,4,2,2899.99,0.07
2621,919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,Tajuana,Riddle,,tajuana.riddle@hotmail.com,24 St Margarets Ave. ,Bayside,NY,11361,1,7,1,3999.99,0.07
2622,919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,Tajuana,Riddle,,tajuana.riddle@hotmail.com,24 St Margarets Ave. ,Bayside,NY,11361,2,44,1,539.99,0.1
2623,920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,Novella,Patel,,novella.patel@gmail.com,500 Livingston Street ,Glen Cove,NY,11542,1,76,1,299.99,0.05
2624,920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,Novella,Patel,,novella.patel@gmail.com,500 Livingston Street ,Glen Cove,NY,11542,2,39,2,1499.99,0.07
